country,age_range,self_defined_ethnicity,gender,officer_defined_ethnicity,object_of_search,location
london,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Controlled drugs,"{'latitude': '51.509787', 'street': {'id': 956556, 'name': 'On or near Nightclub'}, 'longitude': '-0.129240'}"
london,25-34,Other ethnic group - Any other ethnic group,Male,White,Stolen goods,"{'latitude': '51.515111', 'street': {'id': 956393, 'name': 'On or near Shopping Area'}, 'longitude': '-0.145107'}"
london,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Controlled drugs,"{'latitude': '51.516506', 'street': {'id': 956596, 'name': 'On or near Supermarket'}, 'longitude': '-0.131588'}"
london,18-24,Asian/Asian British - Bangladeshi,Male,Asian,Controlled drugs,"{'latitude': '51.517172', 'street': {'id': 956400, 'name': 'On or near Cavendish Place'}, 'longitude': '-0.144086'}"
london,10-17,Asian/Asian British - Bangladeshi,Male,Asian,Controlled drugs,"{'latitude': '51.517172', 'street': {'id': 956400, 'name': 'On or near Cavendish Place'}, 'longitude': '-0.144086'}"
london,25-34,White - Any other White background,Male,Other,Stolen goods,"{'latitude': '51.514132', 'street': {'id': 956464, 'name': 'On or near Royalty Mews'}, 'longitude': '-0.132723'}"
london,18-24,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.516120', 'street': {'id': 956425, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.129961'}"
london,,White - Any other White background,Male,White,Controlled drugs,"{'latitude': '51.512289', 'street': {'id': 956354, 'name': 'On or near Beak Street'}, 'longitude': '-0.137814'}"
london,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Controlled drugs,"{'latitude': '51.510893', 'street': {'id': 956463, 'name': 'On or near Rupert Street'}, 'longitude': '-0.132639'}"
london,18-24,Other ethnic group - Not stated,Male,Other,Stolen goods,"{'latitude': '51.514132', 'street': {'id': 956464, 'name': 'On or near Royalty Mews'}, 'longitude': '-0.132723'}"
london,over 34,Other ethnic group - Not stated,Male,White,Evidence of offences under the Act,"{'latitude': '51.513904', 'street': {'id': 956503, 'name': 'On or near Greek Street'}, 'longitude': '-0.130801'}"
london,18-24,White - Any other White background,Female,White,Controlled drugs,"{'latitude': '51.513434', 'street': {'id': 956535, 'name': 'On or near Broadwick Street'}, 'longitude': '-0.136326'}"
london,18-24,White - Any other White background,Male,Other,Offensive weapons,"{'latitude': '51.515111', 'street': {'id': 956393, 'name': 'On or near Shopping Area'}, 'longitude': '-0.145107'}"
london,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Black,Stolen goods,"{'latitude': '51.515111', 'street': {'id': 956393, 'name': 'On or near Shopping Area'}, 'longitude': '-0.145107'}"
london,over 34,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.515111', 'street': {'id': 956393, 'name': 'On or near Shopping Area'}, 'longitude': '-0.145107'}"
london,25-34,Other ethnic group - Any other ethnic group,Male,Other,Controlled drugs,"{'latitude': '51.514988', 'street': {'id': 956533, 'name': 'On or near Carlisle Street'}, 'longitude': '-0.133380'}"
london,18-24,White - Any other White background,Female,White,Controlled drugs,"{'latitude': '51.509962', 'street': {'id': 956438, 'name': 'On or near Whitcomb Street'}, 'longitude': '-0.131179'}"
london,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Controlled drugs,"{'latitude': '51.509962', 'street': {'id': 956438, 'name': 'On or near Whitcomb Street'}, 'longitude': '-0.131179'}"
london,25-34,White - Any other White background,Male,Other,Stolen goods,"{'latitude': '51.509962', 'street': {'id': 956438, 'name': 'On or near Whitcomb Street'}, 'longitude': '-0.131179'}"
london,18-24,Other ethnic group - Not stated,Male,Asian,Stolen goods,"{'latitude': '51.515111', 'street': {'id': 956393, 'name': 'On or near Shopping Area'}, 'longitude': '-0.145107'}"
london,over 34,White - English/Welsh/Scottish/Northern Irish/British,Female,White,Controlled drugs,"{'latitude': '51.510437', 'street': {'id': 956159, 'name': 'On or near Savoy Court'}, 'longitude': '-0.120942'}"
london,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Controlled drugs,"{'latitude': '51.510437', 'street': {'id': 956159, 'name': 'On or near Savoy Court'}, 'longitude': '-0.120942'}"
london,over 34,White - Any other White background,Female,White,Offensive weapons,"{'latitude': '51.515111', 'street': {'id': 956393, 'name': 'On or near Shopping Area'}, 'longitude': '-0.145107'}"
london,18-24,Other ethnic group - Not stated,Male,White,Evidence of offences under the Act,"{'latitude': '51.514347', 'street': {'id': 956356, 'name': 'On or near Argyll Street'}, 'longitude': '-0.140569'}"
london,over 34,Asian/Asian British - Pakistani,Male,Asian,Stolen goods,"{'latitude': '51.515111', 'street': {'id': 956393, 'name': 'On or near Shopping Area'}, 'longitude': '-0.145107'}"
london,18-24,Other ethnic group - Not stated,Male,White,Evidence of offences under the Act,"{'latitude': '51.514347', 'street': {'id': 956356, 'name': 'On or near Argyll Street'}, 'longitude': '-0.140569'}"
london,10-17,Other ethnic group - Any other ethnic group,Male,,Evidence of offences under the Act,"{'latitude': '51.514347', 'street': {'id': 956356, 'name': 'On or near Argyll Street'}, 'longitude': '-0.140569'}"
london,25-34,White - Any other White background,Male,White,Controlled drugs,"{'latitude': '51.511816', 'street': {'id': 956524, 'name': 'On or near Dansey Place'}, 'longitude': '-0.131852'}"
london,,White - Any other White background,Male,White,Controlled drugs,"{'latitude': '51.511816', 'street': {'id': 956524, 'name': 'On or near Dansey Place'}, 'longitude': '-0.131852'}"
london,25-34,White - Any other White background,Female,White,Controlled drugs,"{'latitude': '51.511816', 'street': {'id': 956524, 'name': 'On or near Dansey Place'}, 'longitude': '-0.131852'}"
london,,White - Any other White background,Male,White,Controlled drugs,"{'latitude': '51.511816', 'street': {'id': 956524, 'name': 'On or near Dansey Place'}, 'longitude': '-0.131852'}"
london,,White - Any other White background,Female,White,Controlled drugs,"{'latitude': '51.511816', 'street': {'id': 956524, 'name': 'On or near Dansey Place'}, 'longitude': '-0.131852'}"
london,,White - Any other White background,Female,White,Controlled drugs,"{'latitude': '51.511816', 'street': {'id': 956524, 'name': 'On or near Dansey Place'}, 'longitude': '-0.131852'}"
london,25-34,Other ethnic group - Not stated,Male,Asian,Controlled drugs,"{'latitude': '51.510953', 'street': {'id': 956560, 'name': 'On or near Nightclub'}, 'longitude': '-0.133012'}"
london,18-24,Other ethnic group - Not stated,Male,Asian,Stolen goods,"{'latitude': '51.513904', 'street': {'id': 956503, 'name': 'On or near Greek Street'}, 'longitude': '-0.130801'}"
london,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Evidence of offences under the Act,"{'latitude': '51.511057', 'street': {'id': 956592, 'name': 'On or near Theatre/Concert Hall'}, 'longitude': '-0.128237'}"
london,over 34,Other ethnic group - Not stated,Male,Asian,Stolen goods,"{'latitude': '51.509962', 'street': {'id': 956438, 'name': 'On or near Whitcomb Street'}, 'longitude': '-0.131179'}"
london,10-17,Other ethnic group - Not stated,Male,White,Evidence of offences under the Act,"{'latitude': '51.514347', 'street': {'id': 956356, 'name': 'On or near Argyll Street'}, 'longitude': '-0.140569'}"
london,,Other ethnic group - Not stated,Male,White,Stolen goods,"{'latitude': '51.511456', 'street': {'id': 956495, 'name': 'On or near Lisle Street'}, 'longitude': '-0.130700'}"
london,10-17,Other ethnic group - Not stated,Female,White,Stolen goods,"{'latitude': '51.511456', 'street': {'id': 956495, 'name': 'On or near Lisle Street'}, 'longitude': '-0.130700'}"
london,over 34,Other ethnic group - Not stated,Male,White,Controlled drugs,"{'latitude': '51.497104', 'street': {'id': 953299, 'name': 'On or near Shopping Area'}, 'longitude': '-0.136358'}"
london,25-34,Asian/Asian British - Pakistani,Male,Asian,Controlled drugs,"{'latitude': '51.516693', 'street': {'id': 956408, 'name': 'On or near Margaret Street'}, 'longitude': '-0.141079'}"
london,25-34,Other ethnic group - Any other ethnic group,Male,Other,Stolen goods,"{'latitude': '51.510856', 'street': {'id': 956428, 'name': 'On or near Parking Area'}, 'longitude': '-0.131416'}"
london,,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.513096', 'street': {'id': 956537, 'name': 'On or near Bourchier Street'}, 'longitude': '-0.132593'}"
london,18-24,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.510678', 'street': {'id': 956451, 'name': ""On or near St Martin'S Lane""}, 'longitude': '-0.126999'}"
london,18-24,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.509962', 'street': {'id': 956438, 'name': 'On or near Whitcomb Street'}, 'longitude': '-0.131179'}"
london,over 34,Other ethnic group - Not stated,Male,White,Offensive weapons,"{'latitude': '51.516120', 'street': {'id': 956425, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.129961'}"
london,,Other ethnic group - Not stated,Male,Asian,Stolen goods,"{'latitude': '51.512899', 'street': {'id': 956161, 'name': 'On or near Russell Street'}, 'longitude': '-0.120812'}"
london,18-24,Other ethnic group - Not stated,Female,White,Stolen goods,"{'latitude': '51.515915', 'street': {'id': 956514, 'name': 'On or near Falconberg Mews'}, 'longitude': '-0.131209'}"
london,10-17,White - English/Welsh/Scottish/Northern Irish/British,Female,White,Controlled drugs,"{'latitude': '51.514988', 'street': {'id': 956533, 'name': 'On or near Carlisle Street'}, 'longitude': '-0.133380'}"
london,,Other ethnic group - Not stated,Male,Black,Controlled drugs,"{'latitude': '51.509428', 'street': {'id': 956477, 'name': 'On or near Orange Street'}, 'longitude': '-0.130379'}"
london,over 34,Other ethnic group - Not stated,Male,Black,Offensive weapons,"{'latitude': '51.509962', 'street': {'id': 956438, 'name': 'On or near Whitcomb Street'}, 'longitude': '-0.131179'}"
london,,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Black,Controlled drugs,"{'latitude': '51.507378', 'street': {'id': 956665, 'name': 'On or near Charing Cross'}, 'longitude': '-0.128186'}"
london,18-24,Black/African/Caribbean/Black British - African,Male,Black,Controlled drugs,"{'latitude': '51.507378', 'street': {'id': 956665, 'name': 'On or near Charing Cross'}, 'longitude': '-0.128186'}"
london,,White - English/Welsh/Scottish/Northern Irish/British,Male,Black,Controlled drugs,"{'latitude': '51.516120', 'street': {'id': 956425, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.129961'}"
london,18-24,White - Any other White background,Male,White,Controlled drugs,"{'latitude': '51.507378', 'street': {'id': 956665, 'name': 'On or near Charing Cross'}, 'longitude': '-0.128186'}"
london,18-24,White - Any other White background,Male,White,Controlled drugs,"{'latitude': '51.507378', 'street': {'id': 956665, 'name': 'On or near Charing Cross'}, 'longitude': '-0.128186'}"
london,18-24,Other ethnic group - Not stated,Male,Black,Controlled drugs,"{'latitude': '51.509962', 'street': {'id': 956438, 'name': 'On or near Whitcomb Street'}, 'longitude': '-0.131179'}"
london,18-24,Other ethnic group - Not stated,Female,White,Stolen goods,"{'latitude': '51.515915', 'street': {'id': 956514, 'name': 'On or near Falconberg Mews'}, 'longitude': '-0.131209'}"
london,25-34,White - Any other White background,Male,,Stolen goods,"{'latitude': '51.516769', 'street': {'id': 956610, 'name': 'On or near Tottenham Court Road'}, 'longitude': '-0.130583'}"
london,18-24,Black/African/Caribbean/Black British - Caribbean,Male,Black,Stolen goods,"{'latitude': '51.514781', 'street': {'id': 956312, 'name': 'On or near Swallow Place'}, 'longitude': '-0.142411'}"
london,18-24,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.515111', 'street': {'id': 956393, 'name': 'On or near Shopping Area'}, 'longitude': '-0.145107'}"
london,18-24,Other ethnic group - Not stated,Male,White,Stolen goods,"{'latitude': '51.515111', 'street': {'id': 956393, 'name': 'On or near Shopping Area'}, 'longitude': '-0.145107'}"
london,25-34,Other ethnic group - Not stated,Male,White,Stolen goods,"{'latitude': '51.517744', 'street': {'id': 956618, 'name': 'On or near Rathbone Place'}, 'longitude': '-0.134247'}"
london,18-24,Other ethnic group - Not stated,Male,White,Stolen goods,"{'latitude': '51.514988', 'street': {'id': 956533, 'name': 'On or near Carlisle Street'}, 'longitude': '-0.133380'}"
london,18-24,Other ethnic group - Not stated,Male,Asian,Stolen goods,"{'latitude': '51.514781', 'street': {'id': 956312, 'name': 'On or near Swallow Place'}, 'longitude': '-0.142411'}"
london,over 34,Asian/Asian British - Pakistani,Male,Asian,Offensive weapons,"{'latitude': '51.497104', 'street': {'id': 953299, 'name': 'On or near Shopping Area'}, 'longitude': '-0.136358'}"
london,25-34,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.505904', 'street': {'id': 956703, 'name': 'On or near Piccadilly'}, 'longitude': '-0.144631'}"
london,,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Controlled drugs,"{'latitude': '51.507613', 'street': {'id': 956646, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.127701'}"
london,18-24,Other ethnic group - Not stated,Female,White,Stolen goods,"{'latitude': '51.514347', 'street': {'id': 956356, 'name': 'On or near Argyll Street'}, 'longitude': '-0.140569'}"
london,over 34,Other ethnic group - Any other ethnic group,Male,Other,Stolen goods,"{'latitude': '51.513664', 'street': {'id': 956513, 'name': 'On or near Frith Street'}, 'longitude': '-0.131575'}"
london,10-17,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,White,Controlled drugs,"{'latitude': '51.500769', 'street': {'id': 953527, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.119222'}"
london,,Other ethnic group - Any other ethnic group,Male,Asian,Controlled drugs,"{'latitude': '51.516726', 'street': {'id': 956412, 'name': 'On or near Eastcastle Street'}, 'longitude': '-0.137503'}"
london,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Controlled drugs,"{'latitude': '51.509902', 'street': {'id': 956586, 'name': 'On or near Theatre/Concert Hall'}, 'longitude': '-0.126310'}"
london,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Controlled drugs,"{'latitude': '51.513474', 'street': {'id': 956484, 'name': 'On or near Moor Street'}, 'longitude': '-0.129824'}"
london,25-34,Other ethnic group - Not stated,Male,Asian,Controlled drugs,"{'latitude': '51.511816', 'street': {'id': 956524, 'name': 'On or near Dansey Place'}, 'longitude': '-0.131852'}"
london,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Controlled drugs,"{'latitude': '51.513474', 'street': {'id': 956484, 'name': 'On or near Moor Street'}, 'longitude': '-0.129824'}"
london,25-34,White - Any other White background,Male,White,Controlled drugs,"{'latitude': '51.513664', 'street': {'id': 956513, 'name': 'On or near Frith Street'}, 'longitude': '-0.131575'}"
london,18-24,Other ethnic group - Not stated,Male,Black,Controlled drugs,"{'latitude': '51.513833', 'street': {'id': 956442, 'name': 'On or near Wardour Street'}, 'longitude': '-0.134292'}"
